id,emoji,name_en-US,name_ja-JP,slug,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,
fe822cbd-01bc-4123-8219-5cbb439a93ea,🏊,competitive swimming,競泳,competitive-swimming,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
ad83455c-fd7e-4c47-93e4-6d2649eac440,🏊,Competitive freestyle swimming,競泳自由型,Competitive-freestyle-swimming,水泳 クロール,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,,,,,,,,
ffdf1dc4-58a0-47a5-969f-79943c8d002a,🏊,Swimming freestyle 25m,競泳自由型25ｍ,Swimming-freestyle-25m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,個人,,FALSE,,記録,,,
70e33027-42a3-4a49-8418-5cb0f2516e2e,🏊,Swimming freestyle 50m,競泳自由型50ｍ,Swimming-freestyle-50m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
820f8673-6742-4143-a71c-b019c0819aa8,🏊,Swimming freestyle 100m,競泳自由型100ｍ,Swimming-freestyle-100m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
ae4bf3ea-a707-48de-9459-69c6d4d2f707,🏊,Swimming freestyle 200m,競泳自由型200m,Swimming-freestyle-200m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
dc29cde3-a4b7-47b7-9118-6004b69fdc27,🏊,Swimming freestyle 400m,競泳自由型400m,Swimming-freestyle-400m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
7a7a0fee-f443-4bb7-a67c-d717e6231df4,🏊,Swimming freestyle 800m,競泳自由型800m,Swimming-freestyle-800m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
5c8c393e-9d5d-4161-9ef1-c5988bd31a66,🏊,Swimming freestyle 1500m,競泳自由型1500m,Swimming-freestyle-1500m,水泳 クロール,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
a5b1f6cf-7b7e-441c-b156-aefcc5d77fac,🏊,competitive backstroke,競泳背泳ぎ,competitive-backstroke,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
690a461d-e8bb-46df-b5d0-54d331e1dd85,🏊,Competitive backstroke 50m,競泳背泳ぎ50m,Competitive-backstroke-50m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
39e424b9-17a3-4472-83e4-af8acfe11fe6,🏊,Competitive backstroke 100m,競泳背泳ぎ100m,Competitive-backstroke-100m,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,swimming,競泳,,,,,,,,,,個人,,FALSE,,記録,,,
